Country Name,"Country Code","Series Name","Series Code","Time","Time Code","Value"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1981","YR1981","70.193"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1982","YR1982","70.631"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1983","YR1983","71.066"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1984","YR1984","71.497"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1985","YR1985","71.923"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1986","YR1986","72.346"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1987","YR1987","72.765"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1988","YR1988","73.181"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1989","YR1989","73.398"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1990","YR1990","73.394"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1991","YR1991","73.389"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1992","YR1992","73.385"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1993","YR1993","73.381"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1994","YR1994","73.376"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1995","YR1995","73.372"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1996","YR1996","73.367"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1997","YR1997","73.363"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1998","YR1998","73.359"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1999","YR1999","73.354"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2000","YR2000","73.35"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2001","YR2001","73.346"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2002","YR2002","73.341"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2003","YR2003","73.373"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2004","YR2004","73.418"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2005","YR2005","73.463"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2006","YR2006","73.508"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2007","YR2007","73.553"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2008","YR2008","73.598"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2009","YR2009","73.642"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2010","YR2010","73.687"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2011","YR2011","73.732"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2012","YR2012","73.791"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2013","YR2013","73.863"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2014","YR2014","73.95"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2015","YR2015","74.05"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2016","YR2016","74.164"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2017","YR2017","74.292"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2018","YR2018","74.433"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2019","YR2019","74.587"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2020","YR2020","74.754"
Russian Federation,"RUS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2021","YR2021","74.934"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1960","YR1960","2.6"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1961","YR1961","2.654"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1962","YR1962","2.71"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1963","YR1963","2.766"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1964","YR1964","2.824"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1965","YR1965","2.882"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1966","YR1966","2.942"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1967","YR1967","3.003"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1968","YR1968","3.066"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1969","YR1969","3.129"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1970","YR1970","3.194"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1971","YR1971","3.336"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1972","YR1972","3.491"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1973","YR1973","3.652"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1974","YR1974","3.821"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1975","YR1975","3.998"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1976","YR1976","4.182"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1977","YR1977","4.374"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1978","YR1978","4.575"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1979","YR1979","4.656"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1980","YR1980","4.721"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1981","YR1981","4.786"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1982","YR1982","4.853"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1983","YR1983","4.92"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1984","YR1984","4.988"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1985","YR1985","5.057"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1986","YR1986","5.127"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1987","YR1987","5.198"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1988","YR1988","5.27"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1989","YR1989","5.342"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1990","YR1990","5.416"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1991","YR1991","5.491"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1992","YR1992","6.288"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1993","YR1993","7.313"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1994","YR1994","8.49"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1995","YR1995","9.837"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1996","YR1996","11.374"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1997","YR1997","12.466"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1998","YR1998","13.244"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1999","YR1999","14.064"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2000","YR2000","14.926"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2001","YR2001","15.829"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2002","YR2002","16.777"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2003","YR2003","16.904"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2004","YR2004","16.908"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2005","YR2005","16.912"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2006","YR2006","16.917"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2007","YR2007","16.921"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2008","YR2008","16.925"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2009","YR2009","16.93"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2010","YR2010","16.934"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2011","YR2011","16.938"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2012","YR2012","16.943"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2013","YR2013","16.947"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2014","YR2014","16.967"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2015","YR2015","17.004"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2016","YR2016","17.056"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2017","YR2017","17.125"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2018","YR2018","17.211"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2019","YR2019","17.313"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2020","YR2020","17.432"
Rwanda,"RWA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2021","YR2021","17.568"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1960","YR1960","18.926"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1961","YR1961","18.986"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1962","YR1962","19.061"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1963","YR1963","19.141"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1964","YR1964","19.221"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1965","YR1965","19.301"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1966","YR1966","19.382"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1967","YR1967","19.593"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1968","YR1968","19.844"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1969","YR1969","20.097"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1970","YR1970","20.353"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1971","YR1971","20.611"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1972","YR1972","20.752"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1973","YR1973","20.832"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1974","YR1974","20.912"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1975","YR1975","20.992"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1976","YR1976","21.073"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1977","YR1977","21.113"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1978","YR1978","21.133"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1979","YR1979","21.153"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1980","YR1980","21.173"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1981","YR1981","21.193"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1982","YR1982","21.2"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1983","YR1983","21.2"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1984","YR1984","21.2"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1985","YR1985","21.2"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1986","YR1986","21.2"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1987","YR1987","21.2"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1988","YR1988","21.2"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1989","YR1989","21.2"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1990","YR1990","21.2"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1991","YR1991","21.2"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1992","YR1992","21.258"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1993","YR1993","21.347"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1994","YR1994","21.436"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1995","YR1995","21.526"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1996","YR1996","21.616"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1997","YR1997","21.705"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1998","YR1998","21.796"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1999","YR1999","21.886"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2000","YR2000","21.977"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2001","YR2001","22.068"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2002","YR2002","21.941"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2003","YR2003","21.698"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2004","YR2004","21.457"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2005","YR2005","21.218"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2006","YR2006","20.981"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2007","YR2007","20.75"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2008","YR2008","20.524"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2009","YR2009","20.3"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2010","YR2010","20.078"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2011","YR2011","19.857"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2012","YR2012","19.624"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2013","YR2013","19.385"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2014","YR2014","19.149"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2015","YR2015","18.914"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2016","YR2016","18.681"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2017","YR2017","18.452"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2018","YR2018","18.243"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2019","YR2019","18.056"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2020","YR2020","17.889"
Samoa,"WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2021","YR2021","17.742"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1960","YR1960","48.9"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1961","YR1961","50.001"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1962","YR1962","51.104"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1963","YR1963","52.206"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1964","YR1964","53.307"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1965","YR1965","54.402"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1966","YR1966","55.494"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1967","YR1967","56.581"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1968","YR1968","57.663"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1969","YR1969","58.735"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1970","YR1970","59.8"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1971","YR1971","62.281"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1972","YR1972","64.703"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1973","YR1973","67.046"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1974","YR1974","69.309"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1975","YR1975","71.484"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1976","YR1976","73.566"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1977","YR1977","75.615"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1978","YR1978","77.604"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1979","YR1979","79.475"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1980","YR1980","81.231"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1981","YR1981","82.864"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1982","YR1982","84.384"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1983","YR1983","85.792"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1984","YR1984","87.095"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1985","YR1985","88.291"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1986","YR1986","89.392"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1987","YR1987","90.4"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1988","YR1988","90.4"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1989","YR1989","90.4"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1990","YR1990","90.4"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1991","YR1991","90.4"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1992","YR1992","90.4"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1993","YR1993","90.839"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1994","YR1994","91.261"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1995","YR1995","91.664"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1996","YR1996","92.052"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1997","YR1997","92.422"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1998","YR1998","92.776"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1999","YR1999","93.115"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2000","YR2000","93.44"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2001","YR2001","93.75"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2002","YR2002","93.925"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2003","YR2003","93.975"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2004","YR2004","94.155"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2005","YR2005","94.453"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2006","YR2006","94.736"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2007","YR2007","95.007"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2008","YR2008","95.264"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2009","YR2009","95.508"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2010","YR2010","95.74"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2011","YR2011","95.961"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2012","YR2012","96.171"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2013","YR2013","96.37"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2014","YR2014","96.559"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2015","YR2015","96.739"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2016","YR2016","96.91"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2017","YR2017","97.072"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2018","YR2018","97.226"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2019","YR2019","97.368"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2020","YR2020","97.499"
San Marino,"SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2021","YR2021","97.62"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1960","YR1960","16.073"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1961","YR1961","16.805"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1962","YR1962","17.969"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1963","YR1963","19.194"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1964","YR1964","20.484"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1965","YR1965","21.833"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1966","YR1966","23.247"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1967","YR1967","24.724"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1968","YR1968","26.264"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1969","YR1969","27.861"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1970","YR1970","29.518"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1971","YR1971","30.205"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1972","YR1972","30.561"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1973","YR1973","30.917"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1974","YR1974","31.277"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1975","YR1975","31.639"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1976","YR1976","32.004"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1977","YR1977","32.37"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1978","YR1978","32.738"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1979","YR1979","33.109"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1980","YR1980","33.482"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1981","YR1981","33.857"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1982","YR1982","34.826"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1983","YR1983","35.887"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1984","YR1984","36.963"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1985","YR1985","38.049"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1986","YR1986","39.149"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1987","YR1987","40.26"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1988","YR1988","41.382"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1989","YR1989","42.511"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1990","YR1990","43.648"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1991","YR1991","44.793"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1992","YR1992","45.764"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1993","YR1993","46.717"
Sao Tome and Principe,"STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1994","YR1994","47.673"
